Points For,Points Against,Strength of Schedule,Yards Per Play,Turnovers,Yards From Penalties,Offensive Rating,Defensive Rating,Location
-2.5625,-2.5625,-0.7000000000000001,0.3000000000000007,1.0625,4.25,-2.0,1.3,-1.0
2.375,0.5,-0.8,0.6000000000000005,0.8125,-16.4375,2.6,-1.5,1.0
3.75,3.8125,-1.9000000000000001,1.0,0.6875,0.5625,2.3,-4.3,1.0
0.25,-5.0,-1.3,-0.09999999999999964,1.5,5.4375,-0.10000000000000009,4.1000000000000005,-1.0
2.0,-1.375,-3.0999999999999996,0.8000000000000007,1.0625,-15.0625,-0.7,0.9,1.0
0.0,-5.5625,-1.3,0.3000000000000007,0.75,-5.375,-0.8,5.1000000000000005,-1.0
5.25,-3.75,2.5999999999999996,1.0,0.6875,-7.0625,5.6,5.9,-1.0
0.0,-5.5625,-1.3,0.3000000000000007,0.75,-5.375,-0.8,5.1000000000000005,1.0
-2.8125,-1.875,-1.1,-0.09999999999999964,1.0625,-20.25,-3.7,1.6,-1.0
2.5625,-4.5,-0.4,0.5,0.5625,6.375,2.9,3.6999999999999997,1.0
5.75,-1.875,-1.7000000000000002,0.5,0.6875,8.125,5.1,0.9,1.0
7.0625,-0.0625,-3.4000000000000004,0.8000000000000007,0.3125,0.5,5.0,-1.2999999999999998,-1.0
-2.8125,-1.875,-1.1,-0.09999999999999964,1.0625,-20.25,-3.7,1.6,1.0
0.375,6.6875,-2.5,0.20000000000000018,1.25,10.0,-1.4000000000000001,-7.5,-1.0
5.75,-1.875,-1.7000000000000002,0.5,0.6875,8.125,5.1,0.9,-1.0
-2.8125,2.4375,0.6,0.40000000000000036,-0.4375,-1.1875,-1.9000000000000001,-2.8000000000000003,1.0
5.5,3.125,-0.4,0.5999999999999996,-0.8125,2.6875,5.2,-3.2,-1.0
-0.25,-0.5625,0.0,0.40000000000000036,-0.75,-10.8125,-0.7,1.0,1.0
-1.25,3.5,2.8,0.5,-0.5,-36.625,-0.4999999999999998,-1.5,-1.0
-0.25,5.0,1.3,0.09999999999999964,-1.5,-5.4375,0.10000000000000009,-4.1000000000000005,1.0
1.5,6.3125,3.7,0.7000000000000002,0.25,-5.0625,3.3,-4.5,1.0
-2.8125,2.4375,0.6,0.40000000000000036,-0.4375,-1.1875,-1.9000000000000001,-2.8000000000000003,-1.0
-3.1875,6.5625,3.1,-0.09999999999999964,-0.6875,0.8125,-1.4000000000000001,-5.300000000000001,1.0
2.3125,0.5,0.9,0.5999999999999996,-0.9375,0.9375,3.0,-0.40000000000000036,-1.0
1.4375,7.6875,-2.0,0.7999999999999998,-0.1875,-15.25,-0.40000000000000013,-7.9,-1.0
2.125,5.5,0.5,0.7000000000000002,-0.6875,-21.875,2.7,-5.6,1.0
-3.0625,3.125,0.2,0.0,-0.4375,-25.6875,-3.6000000000000005,-2.5,-1.0
2.0625,9.8125,-0.5,0.9000000000000004,-0.125,1.0625,0.9,-9.2,1.0
2.125,5.5,0.5,0.7000000000000002,-0.6875,-21.875,2.7,-5.6,-1.0
2.875,-2.75,1.5,0.5,-0.5625,-15.875,2.9000000000000004,4.1,-1.0
2.3125,0.5,0.9,0.5999999999999996,-0.9375,0.9375,3.0,-0.40000000000000036,1.0
-3.1875,-8.5625,1.4,-0.2999999999999998,-0.1875,-30.25,-2.3000000000000003,9.1,-1.0
6.5625,-11.5625,-2.5999999999999996,0.6000000000000005,-1.0625,-1.0,4.6,11.0,1.0
3.375,-2.875,0.5999999999999999,0.7999999999999998,-0.5625,-9.4375,3.7,3.2,-1.0
1.625,-8.0625,-0.5999999999999999,0.6000000000000005,-0.1875,-25.0625,0.7000000000000002,8.4,1.0
5.375,-8.5625,0.7999999999999999,0.2999999999999998,-0.5625,-1.875,6.5,8.4,-1.0
7.1875,-5.8125,-2.3999999999999995,0.7000000000000002,-0.5625,1.375,5.9,4.800000000000001,1.0
6.6875,-6.75,-0.9000000000000001,0.6000000000000005,-0.9375,-9.5,6.4,6.2,1.0
1.3125,-4.0,-0.8,0.5,0.0625,-19.8125,0.8999999999999999,3.7,-1.0
-0.375,-12.25,1.2,0.10000000000000053,-0.5,-15.375,0.6000000000000001,12.600000000000001,1.0
6.6875,-6.75,-0.9000000000000001,0.6000000000000005,-0.9375,-9.5,6.4,6.2,-1.0
-1.625,-3.0,3.5,0.7000000000000002,0.3125,1.1875,-0.6999999999999997,5.7,-1.0
5.1875,-6.625,5.0,0.40000000000000036,-0.0625,-19.75,7.800000000000001,9.0,1.0
1.625,-8.0625,-0.5999999999999999,0.6000000000000005,-0.1875,-25.0625,0.7000000000000002,8.4,-1.0
-8.125,-4.5625,-0.9000000000000001,-0.20000000000000018,0.75,-9.3125,-9.5,5.1000000000000005,-1.0
-0.375,-6.6875,2.5,-0.20000000000000018,-1.25,-10.0,1.4000000000000001,7.5,1.0
3.375,-2.875,0.5999999999999999,0.7999999999999998,-0.5625,-9.4375,3.7,3.2,1.0
6.4375,-2.5625,-5.1,0.5,-0.375,7.1875,4.8,-0.8999999999999999,1.0
4.9375,-2.4375,0.7999999999999998,0.2999999999999998,0.5,-3.0625,6.2,1.9000000000000001,-1.0
-1.875,1.1875,-0.7,0.5999999999999996,0.875,17.875,-2.3,-1.4000000000000001,1.0
11.75,-6.3125,-2.6,1.2999999999999998,-0.375,-2.125,10.6,4.8999999999999995,1.0
5.9375,-7.9375,1.1,1.0,-0.25,0.875,7.1,7.8999999999999995,-1.0
2.6875,-0.6875,-0.5,0.0,0.75,2.9375,2.5,0.4,-1.0
7.0625,-1.5625,-4.8,0.5999999999999996,0.125,13.0625,4.9,-1.2,1.0
0.5625,4.6875,-3.8,0.0,0.8125,-1.1875,-1.0,-6.9,1.0
11.75,-6.3125,-2.6,1.2999999999999998,-0.375,-2.125,10.6,4.8999999999999995,-1.0
4.625,-6.25,0.8999999999999999,0.6999999999999993,0.0,-0.375,5.4,6.3,1.0
-0.625,-8.0625,-3.0,0.0,0.0625,1.3125,-1.0,5.5,-1.0
3.875,-5.5,-5.6,0.5,-0.1875,9.9375,1.1,2.7,-1.0
5.9375,-1.3125,1.7000000000000002,1.0,0.625,0.4375,7.8,1.2000000000000002,1.0
1.6875,2.3125,-3.5,0.5,0.6875,13.1875,0.6,-4.7,-1.0
-1.875,1.1875,-0.7,0.5999999999999996,0.875,17.875,-2.3,-1.4000000000000001,-1.0
2.6875,-0.6875,-0.5,0.0,0.75,2.9375,2.5,0.4,1.0
-2.4375,-3.5,3.1,0.5999999999999996,0.0625,19.0625,-1.2999999999999998,5.5,1.0
1.1875,-6.6875,1.3,0.2999999999999998,-0.6875,-8.5625,3.4,5.800000000000001,-1.0
2.125,-5.375,3.3,0.0,-0.0625,4.125,3.5,7.3,-1.0
1.125,-2.375,0.30000000000000004,0.5,-0.125,14.375,1.6,2.2,1.0
6.5,-6.25,-0.9999999999999998,0.5999999999999996,-0.6875,14.25,5.9,5.7,1.0
6.375,-6.3125,-2.8,0.5999999999999996,-0.8125,19.25,5.3,4.6,-1.0
-0.5625,-4.6875,3.8,0.0,-0.8125,1.1875,1.0,6.9,-1.0
3.3125,-10.1875,-1.8,0.5,-1.0,11.125,2.1,9.6,-1.0
-8.9375,-5.0625,-1.3,-0.3000000000000007,0.5,8.5625,-10.1,4.9,1.0
-2.1875,-8.6875,3.5999999999999996,0.09999999999999964,-0.5,-23.3125,0.20000000000000018,9.9,1.0
5.75,-12.0625,-3.0,0.5,-1.3125,16.875,4.0,10.8,-1.0
1.125,-2.375,0.30000000000000004,0.5,-0.125,14.375,1.6,2.2,-1.0
3.3125,-10.1875,-1.8,0.5,-1.0,11.125,2.1,9.6,1.0
0.5,-4.5,-1.2,0.39999999999999947,-0.1875,-1.9375,0.2999999999999998,3.5,1.0
11.1875,-11.0,1.2,1.2999999999999998,-1.1875,-0.9375,11.6,11.8,1.0
6.5,-6.25,-0.9999999999999998,0.5999999999999996,-0.6875,14.25,5.9,5.7,-1.0
0.625,2.125,1.5,0.10000000000000053,0.0625,16.3125,1.3000000000000003,-1.2999999999999998,1.0
-9.4375,-0.5625,-0.10000000000000009,-0.7000000000000002,0.6875,10.5,-10.399999999999999,1.4000000000000004,1.0
5.875,-1.8125,-1.5999999999999996,0.20000000000000018,-0.625,21.1875,5.0,1.1,-1.0
5.25,-7.5625,-1.7999999999999998,0.10000000000000053,-1.125,18.8125,3.7,7.300000000000001,-1.0
5.375,-2.75,-0.10000000000000009,0.10000000000000053,-1.0,10.3125,5.5,2.5,1.0
1.4375,-10.4375,3.5,-0.2999999999999998,-0.375,-0.625,3.3000000000000003,12.0,-1.0
-1.3125,4.0,0.8,-0.5,-0.0625,19.8125,-0.8999999999999999,-3.7,1.0
0.3125,-4.0625,0.20000000000000018,0.10000000000000053,-0.25,-5.25,-0.19999999999999973,4.7,-1.0
6.0,-1.75,0.20000000000000018,0.20000000000000018,-0.5,16.1875,5.6,2.2,-1.0
-1.4375,-7.6875,2.0,-0.7999999999999998,0.1875,15.25,0.40000000000000013,7.9,1.0
2.8125,-5.6875,-0.6000000000000001,0.10000000000000053,-0.8125,13.0625,1.8000000000000003,6.1,1.0
-9.4375,-0.5625,-0.10000000000000009,-0.7000000000000002,0.6875,10.5,-10.399999999999999,1.4000000000000004,-1.0
5.875,-1.8125,-1.5999999999999996,0.20000000000000018,-0.625,21.1875,5.0,1.1,1.0
-0.5,4.5,1.2,-0.39999999999999947,0.1875,1.9375,-0.2999999999999998,-3.5,-1.0
2.0625,1.125,1.4,0.2999999999999998,-0.625,10.375,2.8000000000000003,-0.5,-1.0
5.25,-7.5625,-1.7999999999999998,0.10000000000000053,-1.125,18.8125,3.7,7.300000000000001,1.0
-4.6875,0.25,-0.6000000000000001,-0.7999999999999998,-0.9375,5.875,-4.7,-0.8,1.0
5.9375,-0.375,-5.5,0.2999999999999998,-0.9375,6.0,1.9,-1.2,-1.0
3.8125,-1.25,0.09999999999999964,0.0,-0.5625,-10.125,3.2,1.9000000000000001,1.0
-4.3125,-3.875,-3.1,-0.2999999999999998,-0.6875,3.875,-5.2,1.7000000000000002,-1.0
-1.5,-6.3125,-3.7,-0.7000000000000002,-0.25,5.0625,-3.3,4.5,-1.0
0.8125,-5.8125,-2.8000000000000003,-0.10000000000000053,-1.1875,6.0,-0.30000000000000004,4.1,1.0
5.1875,-6.1875,-7.5,0.20000000000000018,-1.5625,8.625,0.0,3.9000000000000004,1.0
-2.75,-2.8125,-0.9000000000000004,-0.20000000000000018,-0.75,-31.5625,-3.8,3.0,-1.0
1.375,-9.0625,-2.2,-0.20000000000000018,-0.8125,-10.8125,-0.3999999999999999,8.6,-1.0
4.8125,-6.75,0.3999999999999999,0.7000000000000002,-1.3125,-6.1875,4.1,7.8999999999999995,1.0
3.5,-5.0625,0.19999999999999973,0.39999999999999947,-1.0625,-7.4375,2.4,6.3,-1.0
1.375,-9.0625,-2.2,-0.20000000000000018,-0.8125,-10.8125,-0.3999999999999999,8.6,1.0
-4.6875,0.25,-0.6000000000000001,-0.7999999999999998,-0.9375,5.875,-4.7,-0.8,-1.0
4.8125,-0.125,1.0,0.7000000000000002,-0.4375,-6.625,4.8,1.2000000000000002,-1.0
0.625,-0.8125,-3.2,0.0,-0.9375,-16.8125,-0.6,-1.0999999999999999,1.0
-2.75,-2.8125,-0.9000000000000004,-0.20000000000000018,-0.75,-31.5625,-3.8,3.0,1.0
1.75,5.1875,1.1999999999999997,0.1999999999999993,-0.375,15.625,3.0,-5.2,-1.0
-4.8125,-0.5,1.9999999999999998,-0.9000000000000004,0.0,-5.1875,-3.0000000000000004,0.7,1.0
5.0625,1.3125,-0.30000000000000027,0.0,-0.75,15.5625,5.699999999999999,-2.2,-1.0
-1.625,8.0625,0.5999999999999999,-0.6000000000000005,0.1875,25.0625,-0.7000000000000002,-8.4,-1.0
4.5625,2.5625,6.5,0.5,0.25,8.8125,8.7,-0.09999999999999998,1.0
-2.0,1.375,3.0999999999999996,-0.8000000000000007,-1.0625,15.0625,0.7,-0.9,-1.0
3.75,-0.5,1.4,-0.3000000000000007,-0.375,23.1875,5.8,0.0,1.0
-0.3125,4.0625,-0.20000000000000018,-0.10000000000000053,0.25,5.25,0.19999999999999973,-4.7,1.0
4.9375,-3.5,-2.0,0.0,-0.875,24.0625,3.9,2.6,-1.0
-2.0,-4.1875,1.7999999999999998,-0.5,-0.3125,9.6875,-0.10000000000000009,4.2,-1.0
-9.75,3.5,-0.30000000000000027,-0.8000000000000007,0.9375,15.75,-10.2,-3.3,1.0
1.75,5.1875,1.1999999999999997,0.1999999999999993,-0.375,15.625,3.0,-5.2,1.0
-1.625,8.0625,0.5999999999999999,-0.6000000000000005,0.1875,25.0625,-0.7000000000000002,-8.4,1.0
1.3125,3.1875,4.3,-0.5,0.375,11.3125,3.4,-0.9,-1.0
5.5625,2.25,-1.7999999999999998,0.09999999999999964,-0.375,26.4375,5.199999999999999,-3.6,-1.0
5.0625,1.3125,-0.30000000000000027,0.0,-0.75,15.5625,5.699999999999999,-2.2,1.0
-0.625,-2.125,-1.5,-0.10000000000000053,-0.0625,-16.3125,-1.3000000000000003,1.2999999999999998,-1.0
2.1875,-7.8125,-2.1,0.0,-0.875,-3.25,0.5,7.4,-1.0
5.375,-3.875,-1.2999999999999998,0.09999999999999964,-0.5625,-0.125,4.3,3.5,1.0
-1.125,2.375,-0.30000000000000004,-0.5,0.125,-14.375,-1.6,-2.2,-1.0
0.8125,-12.5625,2.0,-0.40000000000000036,-0.4375,-16.9375,2.0,13.3,1.0
-10.0625,-2.6875,-1.6,-0.8000000000000007,0.625,-5.8125,-11.7,2.7,-1.0
4.625,-9.6875,-3.3,0.0,-1.1875,2.5,2.4,8.6,1.0
5.25,-3.9375,-3.0999999999999996,0.09999999999999964,-0.6875,4.875,3.6999999999999997,2.4,1.0
-3.5625,-1.125,2.8,0.09999999999999964,0.1875,4.6875,-2.9,3.3,-1.0
10.0625,-8.625,0.9,0.7999999999999998,-1.0625,-15.3125,10.0,9.6,-1.0
1.0,-3.0,3.0,-0.5,0.0625,-10.25,1.9,5.1,1.0
-1.125,2.375,-0.30000000000000004,-0.5,0.125,-14.375,-1.6,-2.2,1.0
-2.0625,-9.8125,0.5,-0.9000000000000004,0.125,-1.0625,-0.9,9.2,-1.0
-1.6875,-2.3125,3.5,-0.5,-0.6875,-13.1875,-0.6,4.7,1.0
5.375,-3.875,-1.2999999999999998,0.09999999999999964,-0.5625,-0.125,4.3,3.5,-1.0
2.1875,-7.8125,-2.1,0.0,-0.875,-3.25,0.5,7.4,1.0
-3.375,-2.0,2.3,-0.20000000000000018,0.1875,-14.75,-3.1999999999999997,4.1,1.0
-1.1875,6.6875,-1.3,-0.2999999999999998,0.6875,8.5625,-3.4,-5.800000000000001,1.0
-2.375,-0.5,0.8,-0.6000000000000005,-0.8125,16.4375,-2.6,1.5,-1.0
0.75,-8.25,1.0,-0.20000000000000018,0.125,6.0,0.20000000000000007,9.7,1.0
-2.375,-6.0625,-0.5,-0.2999999999999998,-0.0625,11.0625,-3.4,6.6,-1.0
0.1875,-5.0,0.4,-0.10000000000000053,-0.25,22.8125,0.29999999999999993,5.199999999999999,-1.0
-5.1875,-2.375,-0.3,-0.7000000000000002,0.25,-3.8125,-6.300000000000001,3.0999999999999996,1.0
-5.3125,1.0625,2.6,-0.7999999999999998,0.0,22.6875,-4.1000000000000005,0.2999999999999998,-1.0
5.1875,0.375,-4.1,0.2999999999999998,-0.125,27.8125,1.9,-1.2000000000000002,-1.0
3.375,-2.375,-0.9,-0.10000000000000053,-0.125,24.5625,2.5,2.4,1.0
-2.125,-5.5,-0.5,-0.7000000000000002,0.6875,21.875,-2.7,5.6,-1.0
0.1875,-5.0,0.4,-0.10000000000000053,-0.25,22.8125,0.29999999999999993,5.199999999999999,1.0
-4.9375,-3.0625,0.1,-0.2999999999999998,0.25,20.6875,-4.6000000000000005,2.8,1.0
-2.125,-5.5,-0.5,-0.7000000000000002,0.6875,21.875,-2.7,5.6,1.0
-0.625,0.8125,3.2,0.0,0.9375,16.8125,0.6,1.0999999999999999,-1.0
-4.9375,-3.0625,0.1,-0.2999999999999998,0.25,20.6875,-4.6000000000000005,2.8,-1.0
0.5625,-3.25,0.6,-0.09999999999999964,0.375,-16.8125,-0.09999999999999987,4.5,1.0
-5.5,6.0625,2.2,-0.6999999999999993,0.25,-0.125,-4.4,-4.9,-1.0
-5.375,2.625,-0.7,-0.5999999999999996,0.5,-26.625,-6.6000000000000005,-2.0999999999999996,1.0
-5.125,1.9375,-0.30000000000000004,-0.1999999999999993,0.5,-2.125,-4.9,-2.4,1.0
4.375,-0.375,-4.7,0.3000000000000007,-0.375,2.625,0.30000000000000004,-0.19999999999999973,-1.0
-0.1875,5.0,-0.4,0.10000000000000053,0.25,-22.8125,-0.29999999999999993,-5.199999999999999,1.0
-0.8125,5.8125,2.8000000000000003,0.10000000000000053,1.1875,-6.0,0.30000000000000004,-4.1,-1.0
-2.5625,-1.0625,-0.9,-0.1999999999999993,0.1875,-11.75,-3.7,1.4000000000000004,-1.0
-2.3125,-0.5,-0.9,-0.5999999999999996,0.9375,-0.9375,-3.0,0.40000000000000036,1.0
5.125,5.4375,-2.6999999999999997,0.40000000000000036,0.25,0.0,2.2,-5.3,1.0
-2.5625,4.5,0.4,-0.5,-0.5625,-6.375,-2.9,-3.6999999999999997,-1.0
-0.1875,5.0,-0.4,0.10000000000000053,0.25,-22.8125,-0.29999999999999993,-5.199999999999999,-1.0
-3.5625,3.0,1.9,-0.09999999999999964,0.4375,-37.5625,-3.5,-1.0999999999999996,1.0
-5.125,1.9375,-0.30000000000000004,-0.1999999999999993,0.5,-2.125,-4.9,-2.4,-1.0
3.1875,2.625,-1.3,0.0,0.125,1.75,2.2,-2.8,1.0
-2.3125,-0.5,-0.9,-0.5999999999999996,0.9375,-0.9375,-3.0,0.40000000000000036,-1.0
-0.5625,3.25,-0.6,0.09999999999999964,-0.375,16.8125,0.09999999999999987,-4.5,-1.0
2.125,4.0,2.4,0.5999999999999996,-0.25,3.375,2.8,-2.3,1.0
-5.6875,5.1875,-0.9,-0.09999999999999964,0.125,14.6875,-4.800000000000001,-6.8999999999999995,1.0
-0.75,8.25,-1.0,0.20000000000000018,-0.125,-6.0,-0.20000000000000007,-9.7,-1.0
-0.8125,12.5625,-2.0,0.40000000000000036,0.4375,16.9375,-2.0,-13.3,-1.0
-1.4375,10.4375,-3.5,0.2999999999999998,0.375,0.625,-3.3000000000000003,-12.0,1.0
-4.125,6.25,1.2999999999999998,0.0,0.0625,-20.75,-3.4,-5.6,1.0
2.4375,7.8125,2.3,0.20000000000000018,0.25,0.6875,3.6,-6.699999999999999,-1.0
-1.375,9.0625,2.2,0.20000000000000018,0.8125,10.8125,0.3999999999999999,-8.6,1.0
-6.0625,9.3125,1.6,-0.5999999999999996,-0.125,16.6875,-4.300000000000001,-9.4,-1.0
3.4375,8.9375,3.2,0.9000000000000004,0.375,4.1875,5.199999999999999,-7.3999999999999995,1.0
-1.375,9.0625,2.2,0.20000000000000018,0.8125,10.8125,0.3999999999999999,-8.6,-1.0
3.4375,2.3125,2.6,0.9000000000000004,-0.5,4.625,4.5,-0.7000000000000002,-1.0
-4.125,6.25,1.2999999999999998,0.0,0.0625,-20.75,-3.4,-5.6,-1.0
-2.875,2.75,-1.5,-0.5,0.5625,15.875,-2.9000000000000004,-4.1,1.0
-6.0625,9.3125,1.6,-0.5999999999999996,-0.125,16.6875,-4.300000000000001,-9.4,1.0
4.375,-0.875,-4.3,0.5999999999999996,-0.625,10.125,2.4,-1.6,1.0
9.0625,-5.625,-2.1,1.2999999999999998,-1.125,-5.0625,8.1,4.5,-1.0
-2.125,5.375,-3.3,0.0,0.0625,-4.125,-3.5,-7.3,1.0
1.1875,-4.8125,-5.1,0.5,-0.9375,7.0,-1.4,2.3,-1.0
-2.6875,0.6875,0.5,0.0,-0.75,-2.9375,-2.5,-0.4,1.0
3.25,-0.625,2.2,1.0,-0.125,-2.5,5.3,0.8,1.0
3.25,-7.25,1.6,1.0,-1.0,-2.0625,4.6,7.5,-1.0
-4.5625,1.875,-0.19999999999999996,0.5999999999999996,0.125,14.9375,-4.8,-1.8000000000000003,-1.0
9.0625,-5.625,-2.1,1.2999999999999998,-1.125,-5.0625,8.1,4.5,1.0
2.25,-1.75,1.2999999999999998,0.2999999999999998,-0.25,-6.0,3.7,1.5,-1.0
-1.0,3.0,-3.0,0.5,-0.0625,10.25,-1.9,-5.1,-1.0
-4.5625,1.875,-0.19999999999999996,0.5999999999999996,0.125,14.9375,-4.8,-1.8000000000000003,1.0
2.4375,-3.6875,-2.9,0.1999999999999993,-0.75,11.875,2.4,0.9,-1.0
-1.3125,-3.1875,-4.3,0.5,-0.375,-11.3125,-3.4,0.9,1.0
1.9375,-5.5625,1.4,0.6999999999999993,-0.75,-3.3125,2.9,5.9,1.0
-2.6875,0.6875,0.5,0.0,-0.75,-2.9375,-2.5,-0.4,-1.0
-1.75,-5.1875,-1.1999999999999997,-0.1999999999999993,0.375,-15.625,-3.0,5.2,1.0
-3.75,-9.375,0.6000000000000001,-0.6999999999999993,0.0625,-5.9375,-3.1,9.4,-1.0
-3.375,2.875,-0.5999999999999999,-0.7999999999999998,0.5625,9.4375,-3.7,-3.2,1.0
-3.75,-3.8125,1.9000000000000001,-1.0,-0.6875,-0.5625,-2.3,4.3,-1.0
8.625,-7.625,1.0,0.6000000000000005,-0.375,-9.375,8.5,8.8,-1.0
1.5,-7.5625,4.5,0.0,0.0,-7.625,3.3,10.2,1.0
2.0,-5.6875,0.20000000000000007,-0.5,0.0,7.5625,2.8,5.2,1.0
3.1875,-8.6875,-3.1999999999999997,-0.1999999999999993,-0.5,8.4375,0.9,7.800000000000001,-1.0
3.3125,-3.875,-1.5,-0.1999999999999993,-0.375,-0.0625,2.6999999999999997,3.0,1.0
3.8125,-2.9375,-2.9999999999999996,-0.09999999999999964,0.0,10.8125,2.1999999999999997,1.6,-1.0
-6.5625,-5.6875,0.8,-1.0999999999999996,0.375,-20.8125,-6.0,5.9,1.0
-1.75,-5.1875,-1.1999999999999997,-0.1999999999999993,0.375,-15.625,-3.0,5.2,-1.0
-11.5,-1.6875,-1.5,-1.0,1.3125,0.125,-13.2,1.9000000000000004,1.0
3.3125,-3.875,-1.5,-0.1999999999999993,-0.375,-0.0625,2.6999999999999997,3.0,-1.0
-2.0625,-1.125,-1.4,-0.2999999999999998,0.625,-10.375,-2.8000000000000003,0.5,1.0
-3.375,2.875,-0.5999999999999999,-0.7999999999999998,0.5625,9.4375,-3.7,-3.2,-1.0
-12.25,5.125,0.5,-0.8000000000000007,1.5,-2.5625,-12.2,-4.699999999999999,-1.0
-2.1875,7.8125,2.1,0.0,0.875,3.25,-0.5,-7.4,1.0
7.875,-0.8125,3.0,0.7999999999999998,-0.1875,-12.0625,9.5,2.1999999999999997,-1.0
3.1875,3.9375,0.8000000000000003,0.09999999999999964,0.3125,3.125,3.8,-3.9,-1.0
-1.1875,4.8125,5.1,-0.5,0.9375,-7.0,1.4,-2.3,1.0
-5.75,6.6875,4.9,0.09999999999999964,1.0625,7.9375,-3.4,-4.1,-1.0
3.0625,3.875,-0.9999999999999996,0.09999999999999964,0.1875,8.125,3.1999999999999997,-5.0,1.0
-3.3125,10.1875,1.8,-0.5,1.0,-11.125,-2.1,-9.6,1.0
-7.0625,0.4375,3.2,-0.5,0.5625,1.0,-3.3000000000000003,-0.9999999999999999,-1.0
2.4375,-1.875,-1.1999999999999997,0.0,-0.3125,5.75,1.9,1.2000000000000002,1.0
-2.8125,5.6875,0.6000000000000001,-0.10000000000000053,0.8125,-13.0625,-1.8000000000000003,-6.1,-1.0
-3.875,5.5,5.6,-0.5,0.1875,-9.9375,-1.1,-2.7,1.0
-3.3125,10.1875,1.8,-0.5,1.0,-11.125,-2.1,-9.6,-1.0
3.1875,3.9375,0.8000000000000003,0.09999999999999964,0.3125,3.125,3.8,-3.9,1.0
-7.4375,4.5625,5.7,-1.0,0.3125,3.0,-2.8000000000000003,-3.5,1.0
-2.1875,7.8125,2.1,0.0,0.875,3.25,-0.5,-7.4,-1.0
0.3125,3.8125,-0.10000000000000009,-0.39999999999999947,0.5,-2.6875,0.8000000000000003,-4.4,1.0
-2.125,-4.0,-2.4,-0.5999999999999996,0.25,-3.375,-2.8,2.3,-1.0
-8.1875,5.3125,-0.7999999999999998,-1.1999999999999993,0.125,13.3125,-7.1,-7.1,1.0
1.3125,4.9375,0.8000000000000003,0.3000000000000007,0.625,0.8125,2.4,-5.1,-1.0
-1.5,7.5625,-4.5,0.0,0.0,7.625,-3.3,-10.2,-1.0
1.3125,-1.6875,0.20000000000000018,0.3000000000000007,-0.25,1.25,1.6999999999999997,1.5999999999999996,1.0
-6.25,2.25,-1.1,-0.5999999999999996,0.3125,-24.125,-6.199999999999999,-3.3,-1.0
-5.25,3.75,-2.5999999999999996,-1.0,-0.6875,7.0625,-5.6,-5.9,1.0
1.3125,-1.6875,0.20000000000000018,0.3000000000000007,-0.25,1.25,1.6999999999999997,1.5999999999999996,-1.0
-4.625,6.25,-0.8999999999999999,-0.6999999999999993,0.0,0.375,-5.4,-6.3,-1.0
-3.5,5.0625,-0.19999999999999973,-0.39999999999999947,1.0625,7.4375,-2.4,-6.3,1.0
7.125,-0.0625,-3.5,0.6000000000000005,-0.375,-1.75,5.199999999999999,-1.4000000000000004,1.0
0.3125,3.8125,-0.10000000000000009,-0.39999999999999947,0.5,-2.6875,0.8000000000000003,-4.4,-1.0
-6.5,7.4375,-1.5999999999999999,-0.09999999999999964,0.875,18.25,-7.699999999999999,-7.7,1.0
-1.9375,5.5625,-1.4,-0.6999999999999993,0.75,3.3125,-2.9,-5.9,-1.0
1.3125,4.9375,0.8000000000000003,0.3000000000000007,0.625,0.8125,2.4,-5.1,1.0
-0.3125,-3.8125,0.10000000000000009,0.39999999999999947,-0.5,2.6875,-0.8000000000000003,4.4,-1.0
-4.9375,2.4375,-0.7999999999999998,-0.2999999999999998,-0.5,3.0625,-6.2,-1.9000000000000001,1.0
-3.8125,1.25,-0.09999999999999964,0.0,0.5625,10.125,-3.2,-1.9000000000000001,-1.0
-6.8125,3.625,-1.4999999999999998,0.2999999999999998,0.375,20.9375,-8.5,-3.3000000000000003,-1.0
-8.375,-1.9375,-3.5999999999999996,-0.7000000000000002,-0.125,-10.5,-10.100000000000001,0.09999999999999987,1.0
-6.5625,-1.5625,-1.0,-0.20000000000000018,-0.1875,-21.4375,-7.0,1.1,1.0
6.8125,-3.875,-3.4,1.0,-0.875,0.9375,4.3999999999999995,2.9999999999999996,-1.0
-2.4375,-7.8125,-2.3,-0.20000000000000018,-0.25,-0.6875,-3.6,6.699999999999999,1.0
1.0,1.125,0.9000000000000004,0.7000000000000002,0.125,3.5,1.5999999999999996,-0.7000000000000001,1.0
-2.25,1.75,-1.2999999999999998,-0.2999999999999998,0.25,6.0,-3.7,-1.5,1.0
1.0,-5.5,0.30000000000000027,0.7000000000000002,-0.75,3.9375,0.8999999999999995,6.0,-1.0
-5.1875,6.625,-5.0,-0.40000000000000036,0.0625,19.75,-7.800000000000001,-9.0,-1.0
-0.3125,-3.8125,0.10000000000000009,0.39999999999999947,-0.5,2.6875,-0.8000000000000003,4.4,1.0
-8.5,1.5,-0.6999999999999997,-0.7999999999999998,-0.375,16.0,-7.9,-2.7,-1.0
1.0,1.125,0.9000000000000004,0.7000000000000002,0.125,3.5,1.5999999999999996,-0.7000000000000001,-1.0
1.0,-5.5,0.30000000000000027,0.7000000000000002,-0.75,3.9375,0.8999999999999995,6.0,1.0
-5.75,-3.6875,0.4,-0.1999999999999993,0.0625,-13.5,-5.9,4.2,1.0
-5.5,-3.125,0.4,-0.5999999999999996,0.8125,-2.6875,-5.2,3.2,1.0
